,Unnamed: 0,chain,protocol,protocol_category,protocol_chains,protocol_mcaptvl,protocol_tvl,protocol_mcap,protocol_strikeTvl
1318,1318,Crab,SnowSwap AMM,Dexes,['Crab'],,1149020.2575937286,,False
1319,1319,Nahmii,NiiFi,Dexes,['Nahmii'],,1096332.127216395,0.0,False
1320,1320,Callisto,Soy Finance,Dexes,"['Callisto', 'EthereumClassic', 'Bittorrent', 'BSC']",0.7524078377250006,1091815.736047608,821490.7171537108,False
1321,1321,Tombchain,Lif3 Swap,Dexes,['Tombchain'],,964311.7636012024,,False
1322,1322,Wax,AtomicHub,Dexes,"['Wax', 'EOS']",,411201.0757008252,,False
1323,1323,Wax,Alcor Exchange,Dexes,"['Wax', 'EOS']",,372980.9260438427,,False
1324,1324,Wax,DefiBox,Dexes,"['EOS', 'Wax', 'BSC']",26.252445144153587,196172.7993544564,5150015.653827914,False
1325,1325,Bitcoincash,AnyHedge v0.11,Derivatives,['Bitcoincash'],,838488.8,,False
1326,1326,Genshiro(chain),Genshiro,Lending,['Genshiro'],,823889.30588,0.0,False
1327,1327,Map,HiveSwap,Dexes,['Map'],,629556.865669321,,False
1328,1328,TomoChain,LuaSwap,Dexes,"['Ethereum', 'TomoChain']",5.239767376480277,616718.6672399805,3231462.353070446,False
1329,1329,TomoChain,TomoFinance,CDP,['TomoChain'],,444.329,,False
1330,1330,TomoChain,Swap Cat,Dexes,"['Gnosis', 'Heco', 'OKExChain', 'Songbird', 'Harmony', 'KCC', 'Fantom', 'BSC', 'EthereumClassic', 'Celo', 'TomoChain', 'GoChain', 'Ethereum', 'EnergyWeb', 'Rootstock', 'Moonriver', 'HPB', 'Avalanche', 'Polygon', 'smartBCH', 'Arbitrum']",,0.0,,False
1331,1331,Starcoin,Starswap Starcoin,Dexes,['Starcoin'],,440391.8939956437,,False
1332,1332,Starcoin,BFly Finance,Lending,['Starcoin'],,182866.2466600014,,False
1333,1333,CSC,IFPool,Liquid Staking,['CSC'],,1646696.1987151543,0.0,True
1334,1334,CSC,OneSwap,Dexes,"['CSC', 'Ethereum', 'Tron', 'BSC']",2.9901725760922826,588836.1101816909,1760721.588478146,False
1335,1335,CSC,IFSwap,Dexes,['CSC'],,5417.569330543252,,False
1336,1336,CSC,WaterLoan,Lending,"['smartBCH', 'CSC']",,1070.458092284663,,False
1337,1337,CSC,Crypto Lottery,Prediction Market,"['BSC', 'Polygon', 'KCC', 'Avalanche', 'Celo', 'CSC']",,3.0736185235890547e-10,,False
1338,1338,Europa,Ruby.Exchange Yield,Yield,['Europa'],,828625.5102043054,,True
1339,1339,Europa,Ruby.Exchange Stable,Dexes,['Europa'],,579171.7387968774,,False
1340,1340,EnergyWeb,CarbonSwap,Dexes,['EnergyWeb'],,557031.9291642831,,False
1341,1341,EnergyWeb,Swap Cat,Dexes,"['Gnosis', 'Heco', 'OKExChain', 'Songbird', 'Harmony', 'KCC', 'Fantom', 'BSC', 'EthereumClassic', 'Celo', 'TomoChain', 'GoChain', 'Ethereum', 'EnergyWeb', 'Rootstock', 'Moonriver', 'HPB', 'Avalanche', 'Polygon', 'smartBCH', 'Arbitrum']",,0.0,,False
1342,1342,Nova Network,Fusion Dex,Dexes,"['Nova Network', 'Fantom', 'EthereumClassic']",,534499.8890341255,,False
1343,1343,Nova Network,QuasarSwap,Dexes,['Nova Network'],,1796.2309244693224,,False
1344,1344,Litecoin,BoringDAO,Cross Chain,"['Bitcoin', 'Litecoin', 'Ethereum', 'Metis', 'Doge', 'IoTeX', 'BSC', 'Aurora', 'Optimism', 'Arbitrum', 'Polygon', 'Avalanche', 'Fantom', 'Heco', 'OKExChain', 'KCC', 'Gnosis', 'Harmony', 'Oasis', 'Boba']",7.173370414805942,507024.6359616107,3637075.523184771,False
1345,1345,EthereumPoW,UniWswap AMM,Dexes,['EthereumPoW'],,166946.78942923795,,False
1346,1346,EthereumPoW,UniWswap UNIA Farms,Farm,"['EthereumPoW', 'Arbitrum']",,83755.17962559305,,True
1347,1347,EthereumPoW,LFGSwap EthereumPoW,Dexes,['EthereumPoW'],,165200.07232678958,0.0,False
1348,1348,EthereumPoW,PowerSwap,Dexes,['EthereumPoW'],,91260.95136966872,,False
1349,1349,EthereumPoW,PoWSwap,Dexes,['EthereumPoW'],,43814.656508379405,0.0,False
1350,1350,EthereumPoW,OctoPow Finance,Dexes,['EthereumPoW'],,15858.692027495305,,False
1351,1351,EthereumPoW,Billion Happiness,Yield,"['EthereumPoW', 'BSC']",61.79494458670285,14524.264119783762,897526.096444674,True
1352,1352,EthereumPoW,HipPoWSwap,Dexes,['EthereumPoW'],,2958.386838063076,,False
1353,1353,EthereumPoW,PowSea,Dexes,['EthereumPoW'],,1674.8913391685155,0.0,False
1354,1354,EthereumPoW,PaperDAO,Lending,['EthereumPoW'],,526.5934265382751,,False
1355,1355,EthereumPoW,CakeWSwap,Dexes,['EthereumPoW'],,170.48523754037674,0.0,False
1356,1356,EthereumPoW,EthwSwap,Dexes,['EthereumPoW'],,3.6080138049963817,,False
1357,1357,EthereumPoW,Fliperino,Prediction Market,['EthereumPoW'],,2.6175993847698416,,False
1358,1358,EthereumPoW,Real Protocol,CDP,['EthereumPoW'],,0.1705,,False
1359,1359,EthereumPoW,MinerSwap,Dexes,['EthereumPoW'],,0.0002858025353661,,False
1360,1360,EthereumPoW,OHMPOW,Dexes,['EthereumPoW'],,0.0,,False
1361,1361,Flare,Pangolin,Dexes,"['Avalanche', 'Hedera', 'Flare', 'Songbird']",17.78289242265643,435340.9012166429,7741620.413517861,False
1362,1362,Boba_Bnb,Symbiosis Finance,Cross Chain,"['Ethereum', 'Boba', 'Avalanche', 'Boba_Bnb', 'BSC', 'Telos', 'Polygon', 'Kava', 'Boba_Avax', 'Aurora']",18.75926371815252,190566.53285689536,3574887.845716478,False
1363,1363,Boba_Bnb,SushiSwap,Dexes,"['Ethereum', 'Arbitrum', 'Polygon', 'Gnosis', 'Fantom', 'Boba', 'Celo', 'Arbitrum Nova', 'Avalanche', 'BSC', 'Harmony', 'Moonriver', 'Boba_Bnb', 'Telos', 'Fuse', 'Boba_Avax', 'OKExChain', 'Heco', 'Palm']",1267.9401112980368,185248.03430121523,234883413.22962537,False
1364,1364,EthereumClassic,HebeSwap,Dexes,['EthereumClassic'],,239239.95737338197,,False
1365,1365,EthereumClassic,Soy Finance,Dexes,"['Callisto', 'EthereumClassic', 'Bittorrent', 'BSC']",7.260497250078036,113145.24182828957,821490.7171537108,False
1366,1366,EthereumClassic,ETCswap,Dexes,['EthereumClassic'],,11047.248464094471,,False
1367,1367,EthereumClassic,Fusion Dex,Dexes,"['Nova Network', 'Fantom', 'EthereumClassic']",,47.20578050575416,,False
1368,1368,EthereumClassic,Swap Cat,Dexes,"['Gnosis', 'Heco', 'OKExChain', 'Songbird', 'Harmony', 'KCC', 'Fantom', 'BSC', 'EthereumClassic', 'Celo', 'TomoChain', 'GoChain', 'Ethereum', 'EnergyWeb', 'Rootstock', 'Moonriver', 'HPB', 'Avalanche', 'Polygon', 'smartBCH', 'Arbitrum']",,0.0,,False
1369,1369,Empire,EmpireDEX,Dexes,"['BSC', 'Cronos', 'Empire', 'Fantom', 'Polygon', 'Ethereum', 'Avalanche', 'Gnosis', 'Kava']",,355851.6917513547,,False
1370,1370,Shiden,EmiSwap,Dexes,"['Shiden', 'Ethereum', 'KCC', 'Polygon', 'Astar', 'Avalanche', 'Aurora']",,198888.375061534,0.0,False
1371,1371,Shiden,Standard Protocol,Dexes,"['Metis', 'Shiden', 'Ethereum']",9.43108373672858,80902.17467086038,762995.1838043262,False
1372,1372,Shiden,KACO Finance,Dexes,"['Shiden', 'BSC']",,51368.34145971957,,False
1373,1373,Shiden,KwikSwap,Dexes,"['Ethereum', 'Polygon', 'Shiden', 'BSC']",2.502958426543253,11984.51995141976,29996.755200481828,False
1374,1374,Shiden,PolkaEx,Dexes,"['Astar', 'Shiden', 'BSC', 'Ethereum', 'Polygon']",2.16289415971496,7500.053939811849,16221.82286396622,False
1375,1375,ICP,Sonic,Dexes,['ICP'],,304229.098724438,,False
1376,1376,Ubiq,Shinobi,Dexes,['Ubiq'],,298519.27622816415,,False
1377,1377,Findora,forlend,Lending,['Findora'],,101819.17439983795,,False
1378,1378,Findora,VeniceSwap,Dexes,['Findora'],,62012.29090599014,,False
1379,1379,Findora,FairySwap,Dexes,['Findora'],,30002.25988700563,,False
1380,1380,ZYX,ZYXSwap,Dexes,['ZYX'],,157715.97350101173,,False
1381,1381,Doge,BoringDAO,Cross Chain,"['Bitcoin', 'Litecoin', 'Ethereum', 'Metis', 'Doge', 'IoTeX', 'BSC', 'Aurora', 'Optimism', 'Arbitrum', 'Polygon', 'Avalanche', 'Fantom', 'Heco', 'OKExChain', 'KCC', 'Gnosis', 'Harmony', 'Oasis', 'Boba']",23.799414744183554,152822.05727658293,3637075.523184771,False
1382,1382,Milkomeda A1,Blueshift,Dexes,"['Milkomeda C1', 'Milkomeda A1', 'Kava']",,143263.49136967486,0.0,False
1383,1383,Milkomeda A1,BrightSide,Dexes,['Milkomeda A1'],,2097.6125403752826,,False
1384,1384,Cube,Capricorn Finance,Dexes,['Cube'],,91862.78394364846,0.0,False
1385,1385,Cube,O3 Swap,Cross Chain,"['BSC', 'Ethereum', 'Polygon', 'Arbitrum', 'Optimism', 'Avalanche', 'Fantom', 'Cube', 'Bitgert', 'KCC', 'Metis', 'Gnosis', 'Celo', 'Astar']",49.90679997616403,53531.71,2671596.34335202,False
1386,1386,Rangers,PonytaSwap,Dexes,['Rangers'],,144631.70529599473,,False
1387,1387,Dexit,Dexit Finance Swap,Dexes,['Dexit'],,130827.58264179443,,False
1388,1388,Dexit,DxSale,Launchpad,"['BSC', 'Ethereum', 'Arbitrum', 'Fantom', 'Polygon', 'Avalanche', 'CORE', 'Cronos', 'Heco', 'OKExChain', 'KCC', 'Celo', 'Harmony', 'Milkomeda C1', 'Bitgert', 'Dexit', 'Moonriver', 'Dogechain', 'Gnosis', 'smartBCH']",267276385.66706377,0.0055459258399998,1482295.0136927336,False
1389,1389,REI,FilDA,Lending,"['IoTeX', 'Heco', 'Elastos', 'REI', 'Arbitrum', 'Polygon', 'BSC', 'Kava', 'Bittorrent']",5.387470210164212,79742.97776627236,429612.9171855794,False
1390,1390,REI,OortSwap,Dexes,['REI'],,9827.39513715563,,False
1391,1391,REI,Nava finance,Algo-Stables,['REI'],,3795.12591690681,,False
1392,1392,Lachain,Ladex Exchange,Dexes,['Lachain'],,47202.72273237577,,False
1393,1393,Lachain,xWeowns,Yield,['Lachain'],,39343.618228359,,False
1394,1394,Lachain,Lachain Yield Market,Yield,['Lachain'],,14513.709918900002,,True
1395,1395,MultiVAC,Guru Network,Yield,"['MultiVAC', 'Echelon', 'Metis', 'BSC', 'Fantom', 'KCC']",,169676.216184808,0.0,True
1396,1396,MultiVAC,VAX,Dexes,['MultiVAC'],,82305.00517363517,,False
1397,1397,MultiVAC,ABcDeFX,Dexes,"['Kava', 'KCC', 'MultiVAC', 'Fantom', 'Echelon']",,649.9340393479999,,False
1398,1398,Lamden,RocketSwap,Dexes,['Lamden'],,75258.82942513397,,False
1399,1399,Sifchain(chain),Sifchain,Dexes,['Sifchain'],13.39742125384096,68543.58830510349,918307.3267733182,False
1400,1400,HPB,Hpdex,Dexes,['HPB'],,61420.60090114404,,False
1401,1401,HPB,Swap Cat,Dexes,"['Gnosis', 'Heco', 'OKExChain', 'Songbird', 'Harmony', 'KCC', 'Fantom', 'BSC', 'EthereumClassic', 'Celo', 'TomoChain', 'GoChain', 'Ethereum', 'EnergyWeb', 'Rootstock', 'Moonriver', 'HPB', 'Avalanche', 'Polygon', 'smartBCH', 'Arbitrum']",,0.0,,False
1402,1402,Boba_Avax,SushiSwap,Dexes,"['Ethereum', 'Arbitrum', 'Polygon', 'Gnosis', 'Fantom', 'Boba', 'Celo', 'Arbitrum Nova', 'Avalanche', 'BSC', 'Harmony', 'Moonriver', 'Boba_Bnb', 'Telos', 'Fuse', 'Boba_Avax', 'OKExChain', 'Heco', 'Palm']",5055.977847887009,46456.57483008706,234883413.22962537,False
1403,1403,Boba_Avax,Symbiosis Finance,Cross Chain,"['Ethereum', 'Boba', 'Avalanche', 'Boba_Bnb', 'BSC', 'Telos', 'Polygon', 'Kava', 'Boba_Avax', 'Aurora']",365.0511786988774,9792.840166845,3574887.845716478,False
1404,1404,Goerli,Stargate,Cross Chain,"['Ethereum', 'Arbitrum', 'Optimism', 'Avalanche', 'BSC', 'Polygon', 'Fantom', 'Metis', 'Goerli']",2771.735188322164,46422.13383662247,128669861.87196746,False
1405,1405,REIchain,Foodcourt,Dexes,"['BSC', 'REIchain']",,35699.102301632855,,False
1406,1406,CLV,Huckleberry AMM,Dexes,"['Moonriver', 'CLV']",,30421.62554332465,,False
1407,1407,CLV,SSAP,Lending,"['CLV', 'Oasis']",,26.238477398,,False
1408,1408,CLV,KillSwitch,Yield Aggregator,"['BSC', 'Aurora', 'KCC', 'CLV']",,26.04170517606569,0.0,True
1409,1409,Stargaze(chain),Stargaze,NFT Marketplace,['Stargaze'],861.290947079114,26055.18899599,22441098.40668153,False
1410,1410,MUUCHAIN,BarnSwap,Dexes,['MUUCHAIN'],,22746.002213236286,,False
1411,1411,Lung,Lunagens,Dexes,['Lung'],,16231.74608539171,0.0,False
1412,1412,GoChain,GoSwap,Dexes,['GoChain'],,16638.87830453097,0.0,False
1413,1413,GoChain,Swap Cat,Dexes,"['Gnosis', 'Heco', 'OKExChain', 'Songbird', 'Harmony', 'KCC', 'Fantom', 'BSC', 'EthereumClassic', 'Celo', 'TomoChain', 'GoChain', 'Ethereum', 'EnergyWeb', 'Rootstock', 'Moonriver', 'HPB', 'Avalanche', 'Polygon', 'smartBCH', 'Arbitrum']",,0.0,,False
1414,1414,Polis,Hades Swap,Dexes,['Polis'],,13695.51668701715,,False
1415,1415,Palm,SushiSwap,Dexes,"['Ethereum', 'Arbitrum', 'Polygon', 'Gnosis', 'Fantom', 'Boba', 'Celo', 'Arbitrum Nova', 'Avalanche', 'BSC', 'Harmony', 'Moonriver', 'Boba_Bnb', 'Telos', 'Fuse', 'Boba_Avax', 'OKExChain', 'Heco', 'Palm']",340933.93413696164,688.9411399431623,234883413.22962537,False
1416,1416,Kekchain,KekSwap,Dexes,['Kekchain'],,238.54724487925063,,False
1417,1417,Kekchain,Frog Swap,Dexes,['Kekchain'],,175.51302085457087,,False
1418,1418,Omax,Omax Swap,Dexes,['Omax'],632482364.1624453,0.0042404388499712,2682002.7889161245,False
1419,1419,Polkadot,Ankr,Liquid Staking,"['Ethereum', 'BSC', 'Avalanche', 'Fantom', 'Polkadot', 'Gnosis', 'Kusama']",3941.419983953193,73453.82891145257,289512389.16947794,True
1420,1420,Kusama,Ankr,Liquid Staking,"['Ethereum', 'BSC', 'Avalanche', 'Fantom', 'Polkadot', 'Gnosis', 'Kusama']",116739.96854130336,2479.976590597132,289512389.16947794,True
1421,1421,CosmosHub,Stafi,Liquid Staking,"['Ethereum', 'CosmosHub', 'Polygon', 'BSC', 'Stafi', 'Solana']",35.82740032274306,876378.56,31398365.503389098,True
1422,1422,Stafi(chain),Stafi,Liquid Staking,"['Ethereum', 'CosmosHub', 'Polygon', 'BSC', 'Stafi', 'Solana']",214.5756341636269,146327.73020000002,31398365.503389098,True
1423,1423,Stride(chain),Stride,Liquid Staking,['Stride'],3.5451092350980056,17652155.829816964,62578820.65167321,True
1424,1424,Persistence,pSTAKE Finance,Liquid Staking,"['BSC', 'Persistence']",7.264381318585821,3229992.9083454,23463900.142549008,True
1425,1425,Hoo,Elk,Dexes,"['Polygon', 'Kava', 'Avalanche', 'BSC', 'Fantom', 'Elastos', 'Gnosis', 'Ethereum', 'Cronos', 'Arbitrum', 'Optimism', 'IoTeX', 'Fuse', 'Telos', 'KCC', 'Heco', 'Bittorrent', 'OKExChain', 'Moonriver', 'Harmony', 'Hoo']",,0.0,1907443.0665173857,False
1426,1426,Hoo,PuddingSwap,Dexes,['Hoo'],,0.0,0.0,False
1427,1427,Echelon,Guru Network,Yield,"['MultiVAC', 'Echelon', 'Metis', 'BSC', 'Fantom', 'KCC']",,137655.43085861515,0.0,True
1428,1428,Echelon,Lockless Protocol,Liquid Staking,"['Kava', 'Echelon']",,0.0,,True
1429,1429,Echelon,ABcDeFX,Dexes,"['Kava', 'KCC', 'MultiVAC', 'Fantom', 'Echelon']",,0.0,,False
1430,1430,Echelon,DefySwap,Dexes,"['Fantom', 'Echelon']",,0.0,,False
1431,1431,Echelon,ECHSWAP,Dexes,['Echelon'],,0.0,,False
1432,1432,zkSync,Phezzan Protocol,Dexes,"['Kava', 'zkSync']",,0.0,,False
1433,1433,zkSync,ZigZag,Dexes,['zkSync'],,0.0,24209128.32645922,False
1434,1434,Coti,COTI Treasury,Staking,['Coti'],,0.0,,False
1435,1435,Thorchain,THORSwap,Dexes,['Thorchain'],,0.0,20817471.97703759,False
